,pl_name,hostname,default_flag,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,sy_pnum,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,flag
104,HIP 9618 b,HIP 9618,1,0.1439,0.00275,-0.00335,9.2,2.55,-2.55,2,0.175,0.25,-0.15,90.0,0.0,0.0,,,,03
105,HIP 9618 c,HIP 9618,1,0.26745,0.0053,-0.00645,13.100000000000001,1.7,-1.7,2,0.175,0.25,-0.16,90.0,0.0,0.0,,,,03
122,WASP-47 b,WASP-47,1,0.0515,0.0013,-0.0013,363.35,18.0349,-17.5349,4,0.0144,0.0023499999999999997,-0.0011,89.00999999999999,0.2,-0.2,,,,0
127,WASP-47 c,WASP-47,1,1.393,0.04,-0.04,398.9,18.0,-22.0,4,0.295,0.017,-0.017,88.5,45.0,-45.0,,,,0
135,WASP-47 d,WASP-47,1,0.0865,0.01085,-0.01085,14.7,4.25,-4.25,4,0.008,0.0098,-0.0041,89.32,0.23,-0.23,,,,0
145,WASP-47 e,WASP-47,1,0.017015,0.002165,-0.002165,9.0,0.7350000000000001,-0.745,4,0.015,0.036,-0.02,86.465,2.6,-2.6,,,,0
146,HD 23472 d,HD 23472,1,0.04298,0.00063,-0.00065,0.55,0.21,-0.2,5,0.07,0.05,-0.047,87.95,1.2,-0.87,,,,0
147,TOI-199 b,TOI-199,1,0.4254,0.002,-0.002,54.03083,6.35657,-6.35657,2,0.09,0.01,-0.02,90.0,0.0,0.0,,,,03+3-
148,TOI-199 c,TOI-199,1,0.807,0.003,-0.003,88.99195,6.35657,-3.17828,2,0.096,0.008,-0.009,90.0,0.0,0.0,,,,03+3-
149,TOI-2096 c,TOI-2096,1,0.04,0.002,-0.002,4.898921130999284,2.435649759929274,-1.2464338681462315,2,0.1,0.17,-0.06,89.56,0.26,-0.23,,,,02
152,HIP 5158 b,HIP 5158,1,0.89,0.015,-0.015,451.0,111.2405,-111.2405,2,0.52,0.08,-0.08,90.0,0.0,0.0,,,,03
156,Kepler-370 c,Kepler-370,1,0.1381,0.0,0.0,4.831135343858035,2.750010850767903,-2.289744766057348,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
157,Kepler-400 b,Kepler-400,1,0.0869,0.0,0.0,3.9726107657566394,2.954605845038531,-2.4137332321227243,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
158,Kepler-221 b,Kepler-221,1,0.0354,0.0,0.0,3.505421566940517,2.0452709089181234,-1.4114566329430662,4,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
159,Kepler-367 c,Kepler-367,1,0.2541,0.0,0.0,2.095673899469574,0.7707933953181141,-0.6029250339722374,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
160,Kepler-393 c,Kepler-393,1,0.128,0.0,0.0,2.471252689926584,2.5160005175939784,-1.6518514275037037,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
161,Kepler-304 c,Kepler-304,1,0.055,0.0,0.0,7.055745487127691,4.380987423308618,-2.9410865538555653,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
162,Kepler-360 b,Kepler-360,1,0.0436,0.0,0.0,3.5855900748956415,2.6065969770016304,-2.036171651593877,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
164,Kepler-243 c,Kepler-243,1,0.1406,0.0,0.0,4.657275602533302,2.3963301862718085,-1.7306046579014684,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
165,Kepler-261 c,Kepler-261,1,0.1574,0.0,0.0,5.5729219165233665,1.8605462206084606,-1.295500254835476,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
166,Kepler-327 d,Kepler-327,1,0.0901,0.0,0.0,4.900068401995126,2.460388667674186,-1.4523578074819996,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
167,Kepler-136 b,Kepler-136,1,0.10569999999999999,0.0,0.0,19.8,11.7,-10.4,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-3+3-
168,Kepler-122 d,Kepler-122,1,0.1533,0.0,0.0,4.653371746783427,2.4825379741844102,-1.7515322360435244,5,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
169,Kepler-157 c,Kepler-157,1,0.11205000000000001,0.0,0.0,6.500064904870099,2.9537703040878487,-2.326385818261702,3,0.0,0.0,0.0,86.52,0.0,0.0,,,,01+1-23+3-
170,Kepler-147 c,Kepler-147,1,0.2098,0.0,0.0,7.805785360240938,4.147589835389606,-2.729997730950072,2,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
171,Kepler-239 b,Kepler-239,1,0.0939,0.0,0.0,6.3961162240242935,2.1125264772674726,-1.5879542642516524,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
172,Kepler-200 b,Kepler-200,1,0.08310000000000001,0.0,0.0,6.53869533702755,3.7445775915085733,-2.59417400957415,2,0.0,0.0,0.0,83.08,0.0,0.0,,,,01+1-23+3-
173,Kepler-243 b,Kepler-243,1,0.0609,0.0,0.0,6.950106973371941,3.102853300639124,-2.1059858037907064,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
175,Kepler-254 b,Kepler-254,1,0.0629,0.0,0.0,15.241446214726002,11.538660499843237,-7.011020337397346,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
176,Kepler-172 c,Kepler-172,1,0.0652,0.0,0.0,6.852894329739625,3.672759481219849,-2.6055814821244025,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
177,Kepler-299 c,Kepler-299,1,0.07105,0.0,0.0,5.314513787580716,2.7310738037781936,-2.2530279170959853,4,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
178,Kepler-278 c,Kepler-278,1,0.2938,0.0,0.0,12.951391804217705,3.765389646345165,-3.214470227652381,2,0.0,0.19,-0.12,89.38,0.0,0.0,,,,023+3-
179,Kepler-339 d,Kepler-339,1,0.0903,0.0,0.0,14.7,14.1,-10.0,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-3+3-
181,Kepler-399 b,Kepler-399,1,0.1034,0.0,0.0,0.8953135501404503,0.9088045608820565,-0.5001879454140042,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
183,HD 207832 c,HD 207832,1,2.112,0.087,-0.045,232.0159,57.2094,-15.8915,2,0.27,0.22,-0.1,90.0,0.0,0.0,,,,03
191,K2-133 e,K2-133,1,0.1346,0.0011,-0.0011,4.366038026754625,2.3707846512422996,-1.5031615731213974,4,0.15319315421743498,0.0,0.0,89.164,0.012,-0.01,,,,012
192,K2-133 d,K2-133,1,0.075935,0.002795,-0.0028,5.12640473488014,2.340083415896741,-1.2425805693893768,4,0.15319315421743498,0.0,0.0,89.46000000000001,0.125,-0.07,,,,012
196,K2-148 b,K2-148,1,0.0454,0.0014,-0.0014,0.9241335295534409,0.6989266880054553,-0.42817858146330345,3,0.20543615100312596,0.0,0.0,90.0,0.0,0.0,,,,0123
199,TOI-2096 b,TOI-2096,1,0.025,0.001,-0.001,2.923272456810961,1.3531725415876896,-0.9732202067140194,2,0.15,0.27,-0.12,89.24,0.49,-0.49,,,,02
203,HD 213885 c,HD 213885,1,0.056798,0.00044,-0.00032,19.95,1.38,-1.36,2,0.0,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
205,TOI-2525 b,TOI-2525,1,0.1511,0.002,-0.002,26.69759,1.58914,-1.58914,2,0.17,0.011,-0.01,89.5,0.07,-0.07,,,,0
216,K2-155 c,K2-155,1,0.0933,0.00315,-0.0031000000000000003,6.596907568692341,3.2471198846078835,-2.3274510248643265,3,0.20543615100312596,0.0,0.0,88.93,0.755,-0.8400000000000001,,,,012
218,55 Cnc d,55 Cnc,1,5.5215,0.1,-0.1,1219.6235000000001,103.29455,-63.56355,5,0.0965,0.025,-0.025,89.86500000000001,24.49,-24.54,,,,0
220,K2-148 c,K2-148,1,0.0616,0.0019,-0.0019,2.2276337104713058,1.3791435920650756,-0.9519825956587513,3,0.20543615100312596,0.0,0.0,90.0,0.0,0.0,,,,0123
232,Teegarden's Star b,Teegarden's Star,1,0.02555,0.0008,-0.0009,1.105,0.125,-0.11499999999999999,3,0.015,0.1,-0.01,90.0,0.0,0.0,,,,03
233,Teegarden's Star c,Teegarden's Star,1,0.044899999999999995,0.00145,-0.0015500000000000002,1.08,0.15000000000000002,-0.14,3,0.02,0.115,-0.015,90.0,0.0,0.0,,,,03
234,TOI-1347 b,TOI-1347,1,,,,11.1,1.2,-1.2,2,0.0,0.0,0.0,79.5,0.7,-0.7,,,,01+1-
235,TOI-1347 c,TOI-1347,1,,,,6.4,0.0,0.0,2,0.0,0.0,0.0,87.5,0.4,-0.4,,,,01+1-2+2-
236,LHS 1140 b,LHS 1140,1,0.0941,0.00215,-0.00215,6.515000000000001,0.675,-0.665,2,0.078,0.0,0.0,89.89,0.05,-0.04,,,,01+1-
237,LHS 1140 c,LHS 1140,1,0.027,0.00054,-0.00054,1.81,0.17,-0.16,2,0.274,0.0,0.0,89.9165,0.06,-0.09,,,,01+1-
247,55 Cnc b,55 Cnc,1,0.1144,0.0006,-0.0006,262.92975,7.311770000000001,-7.311770000000001,5,0.0094,0.008,-0.008,89.86500000000001,24.49,-24.54,,,,0
252,55 Cnc c,55 Cnc,1,0.239,0.0013,-0.0013,54.029830000000004,2.320335,-2.288335,5,0.0615,0.031,-0.03,89.86500000000001,24.49,-24.54,,,,0
269,HD 213885 b,HD 213885,1,0.02012,0.00015,-0.00012,8.83,0.66,-0.65,2,0.0,0.0,0.0,80.09,0.62,-0.5,,,,01+1-
274,K2-199 b,K2-199,1,0.038349999999999995,0.00035,-0.00035,6.9,1.8,-1.8,2,0.02,0.03,-0.02,87.991,1.3425,-2.392,,,,0
275,WASP-84 b,WASP-84,1,0.07730000000000001,0.00145,-0.00145,220.2825,13.031030000000001,-12.7132,2,0.0,0.0,0.0,88.368,0.05,-0.05,17.3,7.7,-7.7,01+1-
288,55 Cnc f,55 Cnc,1,0.775,0.005,-0.005,46.87969,3.814,-2.98759,5,0.142,0.075,-0.066,89.86500000000001,24.49,-24.54,,,,0
291,HD 158259 e,HD 158259,1,,,,6.08,0.94,-1.03,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,013
292,TOI-238 b,TOI-238,1,0.02119,0.00039000000000000005,-0.00039000000000000005,3.4,0.46,-0.46,2,0.18,0.0,0.0,85.19,2.21,-3.42,,,,01+1-
294,HD 158259 f,HD 158259,1,,,,6.14,1.31,-1.37,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,013
295,Kepler-93 c,Kepler-93,1,,,,1827.7775,0.0,0.0,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,012+2-3
297,HIP 97166 c,HIP 97166,1,0.124,0.002,-0.002,9.9,1.8,-1.8,2,0.25,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
303,TOI-561 d,TOI-561,1,0.158,0.002,-0.002,12.15,1.1,-1.1,4,0.0865,0.059,-0.041999999999999996,89.47,0.245,-0.16,,,,0
318,Kepler-68 b,Kepler-68,1,0.06175,0.000495,-0.000495,7.84,1.58461,-1.58461,4,0.0,0.13,-0.02,88.765,0.9,-0.9,,,,0
322,Kepler-93 b,Kepler-93,1,0.05315,0.001325,-0.001325,3.9099999999999997,0.7639800000000001,-0.7639800000000001,2,0.0,0.0,0.0,86.52,0.044,-0.044,,,,01+1-
323,TOI-1670 b,TOI-1670,1,0.103,0.002,-0.002,41.31769,0.0,0.0,2,0.59,0.17,-0.26,86.87,1.16,-1.07,,,,02+2-
325,TOI-216.02,TOI-216,1,0.1293,0.0067,-0.0051,24.37594,10.31783,-7.31783,2,0.14600000000000002,0.031,-0.0125,88.364,0.042,-0.068,,,,0
326,TOI-700 e,TOI-700,1,0.134,0.0022,-0.0022,0.7679489676507185,0.6870950225567041,-0.41869533618292465,4,0.059,0.057,-0.042,89.6,0.21,-0.16,,,,02
327,K2-19 c,K2-19,1,0.1001,0.0029,-0.0029,13.350000000000001,5.05,-2.0999999999999996,3,0.0915,0.15649999999999997,-0.0165,89.044,0.14,-0.41,,,,0
331,HD 40307 b,HD 40307,1,0.0475,0.0011,-0.0011,4.0,0.8,-0.7,5,0.1964,0.0970935,-0.10709350000000001,90.0,0.0,0.0,,,,03
333,HD 40307 d,HD 40307,1,0.134,0.0029,-0.0029,9.5,1.7,-1.5,5,0.07,0.07257,-0.052570000000000006,90.0,0.0,0.0,,,,03
334,HD 40307 g,HD 40307,1,0.60345,0.017480000000000002,-0.016980000000000002,7.1,2.6,-2.6,5,0.25525,0.21065,-0.20065,90.0,0.0,0.0,,,,03
335,LTT 1445 A b,LTT 1445 A,1,0.03807,0.00068,-0.00071,2.535,0.98,-1.175,2,0.19,0.35,-0.14,89.4,0.41,-0.46,,,,0
340,HD 63433 c,HD 63433,1,0.1453,0.00675,-0.0089,7.571935778046727,2.042641290747701,-1.718379755988586,3,0.105,0.33,-0.14,89.147,0.069,-0.2,,,,02
341,LTT 3780 b,LTT 3780,1,0.01203,0.00028,-0.00029,2.465,0.24,-0.235,2,0.016,0.051,-0.032,86.1,0.92,-0.68,,,,0
350,TOI-1130 b,TOI-1130,1,0.044255,0.000355,-0.00037,19.28,0.97,-0.97,2,0.22,0.11,-0.11,87.98,0.86,-0.46,,,,0
356,K2-19 b,K2-19,1,0.0762,0.0022,-0.0022,38.2,7.15,-6.95,3,0.023,0.082,-0.03,89.4225,0.405,-0.505,,,,0
360,LTT 3780 c,LTT 3780,1,0.0762,0.0018,-0.0018,7.529999999999999,0.6599999999999999,-0.64,2,0.045,0.051000000000000004,-0.041,89.13,0.29,-0.175,,,,0
385,Kepler-58 d,Kepler-58,1,0.2307,0.0,0.0,10.704095638046885,9.792512504549107,-5.281285360683605,4,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
388,Kepler-305 d,Kepler-305,1,0.1186,0.0,0.0,7.65,3.9299999999999997,-2.57,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
396,Kepler-28 c,Kepler-28,1,0.071,0.00384,-0.00384,10.9,3.4,-2.51,2,0.0,0.023,-0.014,87.09,0.0,0.0,,,,03+3-
400,Kepler-128 c,Kepler-128,1,0.1664,0.0,0.0,18.34,1.9849999999999999,-1.9449999999999998,2,0.0,0.026,-0.03,88.81,0.0,0.0,,,,03+3-
404,Kepler-85 d,Kepler-85,1,0.131,0.0,0.0,2.2411097151676795,1.8363778499777812,-1.207816804218534,4,0.0,0.0,0.0,88.38499999999999,0.0,0.0,,,,01+1-23+3-
411,TOI-836 b,TOI-836,1,0.0422,0.00093,-0.00093,4.53,0.92,-0.86,2,0.053,0.042,-0.042,87.57,0.44,-0.44,,,,0
412,TOI-431 c,TOI-431,1,0.052,0.001,-0.001,2.83,0.41,-0.34,3,0.0,0.0,0.0,86.35,0.04,-0.09,,,,01+1-
419,K2-198 b,K2-198,1,,,,21.33744883174677,7.371269352011904,-6.4323670993142805,3,0.20543615100312596,0.0,0.0,89.397,0.4,-0.595,,,,012
424,KOI-94 b,KOI-94,1,0.0488,0.00067,-0.00067,8.128475,4.20182,-4.20182,4,0.0,0.17,-0.17,86.23,0.57,-0.57,,,,0
427,KOI-94 d,KOI-94,1,0.1607,0.0022,-0.0022,69.000915,9.83432,-7.88432,4,0.0,0.038,-0.038,89.9005,0.12,-0.12,,,,0
433,LTT 1445 A c,LTT 1445 A,1,0.02661,0.00047,-0.00049,1.54,0.2,-0.19,2,0.223,0.0,0.0,87.43,0.18,-0.29,,,,01+1-
449,Kepler-176 c,Kepler-176,1,0.1004,0.0,0.0,23.0,13.5,-8.0,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-3+3-
458,Kepler-128 b,Kepler-128,1,0.1263,0.0,0.0,17.245,3.38,-3.33,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
469,WASP-53 b,WASP-53,1,0.04101,0.00083,-0.00091,677.61356,29.24036,-29.87602,2,0.03,0.0,0.0,87.08,0.16,-0.15,,,,01+1-
473,HD 158259 d,HD 158259,1,,,,5.41,0.74,-0.71,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,013
475,TOI-5398 c,TOI-5398,1,0.057,0.003,-0.003,11.8,4.8,-4.7,2,0.14,0.0,0.0,88.4,0.0,0.0,,,,01+1-3+3-
494,Kepler-24 c,Kepler-24,1,0.1033,0.0,0.0,33.6,7.505,-5.58,4,0.0,0.011,-0.011,77.35,0.0,0.0,,,,03+3-
496,Kepler-58 b,Kepler-58,1,0.0927,0.0,0.0,35.2,20.9,-14.5,4,0.0,0.044,-0.031,81.93,0.0,0.0,,,,03+3-
499,Kepler-23 d,Kepler-23,1,0.1235,0.0,0.0,11.020000000000001,7.5,-6.555,3,0.0,0.127,-0.044,89.38,0.0,0.0,,,,03+3-
510,Kepler-57 c,Kepler-57,1,0.0961,0.0,0.0,7.4,5.46,-3.8649999999999998,2,0.0,0.007,-0.0062,79.64,0.0,0.0,,,,03+3-
516,Kepler-54 d,Kepler-54,1,0.1175,0.0,0.0,2.5842673263558398,1.3701269176304707,-0.9626308176012288,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
522,Kepler-54 b,Kepler-54,1,0.0618,0.00246,-0.00246,12.295,2.9499999999999997,-2.605,3,0.0,0.02,-0.015,83.65,0.0,0.0,,,,03+3-
549,Kepler-305 b,Kepler-305,1,0.0557,0.0,0.0,8.85,4.0,-2.9,4,0.0,0.0035,-0.0034,85.94,0.0,0.0,,,,03+3-
555,Kepler-49 e,Kepler-49,1,0.11195,0.0,0.0,3.648703666937508,1.5043545441831965,-1.2860332032105428,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
567,HD 158259 b,HD 158259,1,,,,2.22,0.39,-0.45,5,0.12200879700142936,0.0,0.0,90.0,0.0,0.0,,,,013
568,Kepler-24 e,Kepler-24,1,0.1378,0.0,0.0,6.995946857812958,4.327114856118699,-2.897764445704513,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
569,Kepler-23 c,Kepler-23,1,0.0977,0.0,0.0,60.2,6.36,-5.8,3,0.0,0.1995,-0.017,89.38,0.0,0.0,,,,03+3-
570,Kepler-52 c,Kepler-52,1,0.1041,0.00444,-0.00444,54.15,19.5,-15.0,3,0.0,0.018,-0.009,89.95,0.0,0.0,,,,03+3-
571,Kepler-58 c,Kepler-58,1,0.1228,0.0,0.0,53.0,0.0,0.0,4,0.0,0.0,0.0,85.37,0.0,0.0,,,,01+1-2+2-3+3-
573,Kepler-176 d,Kepler-176,1,0.1604,0.0,0.0,15.2,10.4,-5.8,4,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-3+3-
574,Kepler-49 d,Kepler-49,1,0.03,0.00114,-0.00114,4.000374788193925,1.6512075194356566,-1.4981422653928238,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
582,Kepler-60 b,Kepler-60,1,0.075,0.0,0.0,4.19,0.6,-0.6,3,0.0,0.0,0.0,83.65,0.0,0.0,,,,01+1-3+3-
595,TOI-216.01,TOI-216,1,0.2069,0.0107,-0.0082,188.99195500000002,88.178285,-53.178285,2,0.016800000000000002,0.01985,-0.0106,89.83,0.11,-0.12,,,,0
597,WASP-132 c,WASP-132,1,0.0182,0.0003,-0.0003,37.35,0.0,0.0,2,0.13,0.2,-0.09,86.64,1.12,-3.52,,,,02+2-
601,Kepler-396 c,Kepler-396,1,0.3685,0.0,0.0,17.9,2.8,-1.3,2,0.0,0.0,0.0,89.62,0.02,-0.02,,,,01+1-
611,HD 110113 c,HD 110113,1,0.068,0.001,-0.002,10.5,1.2,-1.2,2,0.045,0.079,-0.038,90.0,0.0,0.0,,,,03
633,HAT-P-13 b,HAT-P-13,1,0.0429,0.0006399999999999999,-0.0012,283.18653,9.37595,-10.647034999999999,2,0.0133,0.0045,-0.0044,83.4,0.6,-0.6,,,,0
634,HAT-P-13 c,HAT-P-13,1,1.2229999999999999,0.019,-0.026500000000000003,4643.39815,146.2009,-152.5542,2,0.6585,0.00375,-0.00375,90.0,0.0,0.0,,,,03
635,Kepler-396 b,Kepler-396,1,0.2277,0.0,0.0,75.5,11.8,-5.8,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
639,Kepler-26 d,Kepler-26,1,0.0373,0.00172,-0.00172,1.7671507237928423,0.7295373339030202,-0.5382027399783327,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
648,K2-199 c,K2-199,1,0.0665,0.0006000000000000001,-0.0006000000000000001,12.4,2.3,-2.3,2,0.03,0.06,-0.03,88.893,0.787,-1.251,,,,0
649,K2-233 c,K2-233,1,0.06676499999999999,0.00054,-0.00054,12.81,0.0,0.0,3,0.1001,0.0,0.0,89.275,0.45499999999999996,-0.435,,,,01+1-2+2-
650,KOI-94 e,KOI-94,1,0.2906,0.004,-0.004,13.0,8.15746,-8.15746,4,0.0,0.23,-0.23,89.76,0.099,-0.097,,,,0
659,55 Cnc e,55 Cnc,1,0.015691,9e-05,-9e-05,8.09479,0.37,-0.35,5,0.045,0.034,-0.03,85.4,1.85,-1.55,,,,0
670,WASP-94 B b,WASP-94 B,1,0.0335,0.0006,-0.0005,196.411,8.899,-9.217,2,0.0,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
673,WASP-94 A b,WASP-94 A,1,0.0552,0.0010500000000000002,-0.0010999999999999998,144.93048,11.44188,-10.80622,2,0.064,0.0,0.0,88.7,0.7,-0.7,,,,01+1-
680,WASP-18 c,WASP-18,1,0.035,0.0,0.0,55.2,12.3,-12.3,2,0.015,0.0,0.0,85.0,2.0,-1.6,,,,01+1-3
688,KELT-6 b,KELT-6,1,0.08,0.001,-0.001,140.74043,10.170385,-10.329385,2,0.128,0.11,-0.1,88.81,0.79,-0.91,,,,0
691,WASP-18 b,WASP-18,1,0.02028,0.00037,-0.00037,3302.2537,120.77,-120.77,2,0.008490000000000001,0.0015999999999999999,-0.0015999999999999999,85.0,2.0,-1.6,,,,0
704,K2-233 b,K2-233,1,0.033125,0.00027,-0.00027,11.26,0.0,0.0,3,0.0395,0.048,-0.029,89.045,0.6599999999999999,-0.82,,,,02+2-
705,K2-266 c,K2-266,1,0.0679,0.0011,-0.0011,0.29013,0.17008,-0.17008,4,0.042,0.043,-0.03,88.28,0.81,-0.41,,,,0
708,WASP-8 c,WASP-8,1,5.28,0.63,-0.34,3003.37,718.27,-330.53,2,0.0,0.0,0.0,90.0,0.0,0.0,,,,03
714,XO-2 S c,XO-2 S,1,0.4756,0.0087,-0.0087,435.409,16.844,-16.844,3,0.1528,0.0094,-0.0098,90.0,0.0,0.0,,,,03
719,XO-2 S b,XO-2 S,1,0.13219999999999998,0.00125,-0.00125,82.47540000000001,8.5811,-8.5811,3,0.18,0.037500000000000006,-0.037500000000000006,90.0,0.0,0.0,,,,03
720,XO-2 N b,XO-2 N,1,0.03673,0.00064,-0.00064,184.18248499999999,10.488389999999999,-12.553875,3,0.006,0.038,-0.022,88.01,0.51,-0.545,27.0,12.0,-27.0,0
731,LP 791-18 b,LP 791-18,1,0.009735,0.00022,-0.000235,1.6291470627116895,0.7841563727124188,-0.560488983713824,3,0.0,0.0,0.0,87.83500000000001,1.47,-2.9250000000000003,,,,01+1-2
734,WASP-126 c,WASP-126,1,,,,64.2,24.6,-24.6,2,0.05,0.0,0.0,85.5,0.0,0.0,,,,01+1-3+3-
736,HAT-P-17 c,HAT-P-17,1,4.67,0.14,-0.14,915.3504,57.207,-47.672,2,0.295,0.099,-0.067,90.0,0.0,0.0,,,,03
744,HD 219134 f,HD 219134,1,0.14574,0.0017,-0.0016,7.72323,0.73101,-0.69922,6,0.072,0.0625,-0.049,90.0,0.0,0.0,,,,03
746,K2-233 d,K2-233,1,0.15247,0.00123,-0.0012599999999999998,21.14,0.0,0.0,3,0.09995,0.0,0.0,89.35,0.12,-0.11,,,,01+1-2+2-
747,TIC 139270665 b,TIC 139270665,1,0.163,0.0027,-0.0033,147.15455,14.62011,-14.62011,2,0.105,0.053,-0.05,89.76,0.17,-0.23,,,,0
748,HAT-P-44 b,HAT-P-44,1,0.0507,0.0007,-0.0007,111.871,9.217,-9.217,2,0.044,0.052,-0.052,89.1,0.4,-0.4,,,,0
750,TOI-700 c,TOI-700,1,0.0929,0.0015,-0.0015,7.583573437997684,2.0781843474661645,-1.7350144913910794,4,0.07300000000000001,0.07250000000000001,-0.052500000000000005,88.884,0.0815,-0.1,,,,02
751,HD 86226 c,HD 86226,1,0.049,0.001,-0.001,7.25,1.19,-1.12,2,0.075,0.065,-0.048,86.45,0.26,-0.16,,,,0
754,TOI-421 b,TOI-421,1,0.056,0.0018,-0.0018,7.17,0.66,-0.66,2,0.163,0.082,-0.071,85.68,0.36,-0.46,,,,0
758,TOI-125 b,TOI-125,1,0.05198,0.0008799999999999999,-0.0007949999999999999,9.5,0.88,-0.88,3,0.194,0.041,-0.036,88.92,0.71,-0.6,,,,0
764,Kepler-18 b,Kepler-18,1,0.0434,0.0006,-0.0006,9.82555,3.653135,-3.653135,3,0.0,0.0,0.0,84.86,0.26,-0.26,,,,01+1-
768,Kepler-18 d,Kepler-18,1,0.1136,0.0017,-0.0017,16.049999999999997,1.9,-2.8,3,0.0,0.0,0.0,89.56,0.1,-0.1,,,,01+1-
796,HAT-P-2 b,HAT-P-2,1,0.06795000000000001,0.00081,-0.00081,2828.6,81.04705,-81.04705,2,0.513265,0.0025,-0.0023,86.72,1.0,-0.87,,,,0
797,K2-24 c,K2-24,1,0.2471,0.0041,-0.0041,26.0,5.8,-6.1,2,0.0,0.0,0.0,89.569,0.26,-0.21,,,,01+1-
798,K2-24 b,K2-24,1,0.1542,0.0026,-0.0026,19.8,4.5,-4.4,2,0.0,0.01,-0.01,88.95,0.62,-0.62,,,,0
803,TOI-700 d,TOI-700,1,0.1633,0.0027,-0.0027,1.5376334835784706,0.494154007085144,-0.39333125947089864,4,0.042,0.054,-0.03,89.79,0.14,-0.12,,,,02
807,Kepler-28 b,Kepler-28,1,0.0537,0.00291,-0.00291,8.8,2.155,-1.75,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-3+3-
808,Kepler-52 b,Kepler-52,1,0.0639,0.00272,-0.00272,107.3,47.0,-39.6,3,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-3+3-
809,Kepler-57 b,Kepler-57,1,0.06,0.0,0.0,115.0,14.63,-15.205,2,0.0,0.0024,-0.0021,87.09,0.0,0.0,,,,03+3-
810,Kepler-49 b,Kepler-49,1,0.0595,0.00227,-0.00227,8.6,1.9,-1.6,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-3+3-
811,Kepler-85 b,Kepler-85,1,0.0796,0.0,0.0,1.84,0.6,-0.47,4,0.0,0.028,-0.016,83.08,0.0,0.0,,,,03+3-
812,Kepler-305 c,Kepler-305,1,0.0733,0.0,0.0,5.25,5.45,-2.9000000000000004,4,0.0,0.0,0.0,84.8,0.0,0.0,,,,01+1-3+3-
814,Kepler-176 b,Kepler-176,1,0.0568,0.0,0.0,2.669787380443766,2.10000219581991,-1.5265735176327622,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
